Inspection ID,DBA Name,Facility Type,Risk,Inspection Date,Results,Violations,Community Area Name
2590440,HAPPY DAY TAVERN,Restaurant,3.0,2024-03-05,1,['5'],IRVING PARK
2590423,BIG GAY SAL'S PIZZA,Restaurant,3.0,2024-03-05,2,[],LAKE VIEW
2590417,TAMA RESTAURANT,Restaurant,1.0,2024-03-05,2,[],LOGAN SQUARE
2590418,SAINT CAJETAN,School,1.0,2024-03-05,1,[],MORGAN PARK
2590413,GAIA JUICE & WELLNESS,Restaurant,2.0,2024-03-05,1,[],WEST TOWN
2590415,DANFORTH HOUSE,Long Term Care,1.0,2024-03-05,1,[],GRAND BOULEVARD
2590404,EDGEWATER PRODUCE,Grocery Store,1.0,2024-03-05,1,['48'],EDGEWATER
2590381,SEOUL TACO,Restaurant,1.0,2024-03-01,1,[],WEST TOWN
2590319,ZALMANS,Restaurant,1.0,2024-03-01,1,"['38', '55']",WEST RIDGE
2590304,NOBLE THAI,Restaurant,1.0,2024-03-01,1,[],WEST TOWN
2590286,"MUNCHIES GYROS, INC.",Restaurant,1.0,2024-02-28,1,[],IRVING PARK
2590272,SWIG,Restaurant,1.0,2024-02-28,1,[],WEST TOWN
2590264,J.T.'S GENUINE SANDWICH,Restaurant,1.0,2024-02-28,1,['58'],IRVING PARK
2590257,FLIK INTERNATIONAL CORP.,Restaurant,1.0,2024-02-28,1,['39'],NEAR NORTH SIDE
2590234,POPEYE'S #832,Restaurant,1.0,2024-02-28,1,[],EDGEWATER
2590239,Q SAZON MEXICAN RESTAURANT,Restaurant,1.0,2024-02-28,1,"['6', '47', '47']",ASHBURN
2590193,CUERNAVACA RESTAURANT INC,Restaurant,1.0,2024-02-27,1,['47'],LOWER WEST SIDE
2590184,POPEYE'S#835,Restaurant,1.0,2024-02-27,1,[],NORTH LAWNDALE
2590169,IDOF FRESH MEDITERRANEAN,Restaurant,1.0,2024-02-27,1,[],LOOP
2590164,ALICE'S BAR B QUE,Restaurant,1.0,2024-02-27,1,['53'],GRAND BOULEVARD
2590156,RAISING CANES 892,Restaurant,2.0,2024-02-27,1,[],LOOP
2590148,EL TRAGON TAQUERIA,Restaurant,1.0,2024-02-27,1,"['39', '49']",NEAR NORTH SIDE
2590118,LUCKY DORR,Liquor,3.0,2024-02-27,1,['39'],LAKE VIEW
2590104,Bridge Elementary School,School,1.0,2024-02-27,1,[],DUNNING
2590105,EDISON PARK ELEMENTARY SCHOOL,School,1.0,2024-02-27,1,"['53', '55']",NORWOOD PARK
2590057,THE GREAT AMERICAN BAGEL,Restaurant,1.0,2024-02-26,1,"['47', '49', '58']",OHARE
2590054,INTERCONTINENTAL HOTEL CHICAGO,Restaurant,2.0,2024-02-26,1,[],NEAR NORTH SIDE
2590040,RM FOOD LIQUOR,Grocery Store,2.0,2024-02-26,1,[],MORGAN PARK
2590023,HARRIET TUBMAN ELEMENTARY SCHOOL,School,1.0,2024-02-26,1,[],LAKE VIEW
2590019,Divan Chicago,Restaurant,1.0,2024-02-26,1,"['47', '47']",NEAR NORTH SIDE
2589991,CHURRO FACTORY,Restaurant,2.0,2024-02-23,1,[],LOGAN SQUARE
2589949,ANTON DVORAK ELEMENTARY,School,1.0,2024-02-23,1,"['38', '51', '55', '55', '56']",NORTH LAWNDALE
2589936,GOETHE ELEMENTARY SCHOOL,School,1.0,2024-02-22,1,[],LOGAN SQUARE
2589889,BON APPETIT @ UBER,Restaurant,1.0,2024-02-22,1,['10'],NEAR WEST SIDE
2589885,SEVEN,TAVERN,3.0,2024-02-22,2,"['3', '5', '10', '38', '51', '53', '53', '55']",ROGERS PARK
2589877,BB.Q CHICKEN EDGEWATER,Restaurant,1.0,2024-02-21,0,"['41', '47', '47', '49', '51', '52', '60']",EDGEWATER
2589868,"NEW HONG KONG BUFFET, INC",Restaurant,1.0,2024-02-21,0,"['5', '10', '15', '16', '16', '22', '23', '33', '37', '38', '47', '47', '51', '55', '56', '57', '58', '60']",NORTH PARK
2589846,KABOBI,Restaurant,1.0,2024-02-21,2,"['8', '10', '10', '15', '22', '33', '36', '37', '47', '49', '55', '55', '56', '58', '61']",ALBANY PARK
2589842,M. HENRY,Restaurant,1.0,2024-02-21,0,"['16', '22', '23', '37', '38', '39', '40', '41', '43', '44', '44', '45', '47', '47', '47', '49', '49', '51', '55', '55', '55', '56', '57', '58']",EDGEWATER
2589827,RJ GRUNTS,Restaurant,3.0,2024-02-21,1,[],GARFIELD RIDGE
2589809,LOS MANGOS #9 INC.,Restaurant,1.0,2024-02-20,2,"['2', '47']",SOUTH LAWNDALE
2589792,AFC Sushi @ Jewel Osco #3443,Grocery Store,1.0,2024-02-20,1,['55'],EDGEWATER
2589777,LA  SERRE/BAR LA RUE,Restaurant,3.0,2024-02-20,1,[],NEAR WEST SIDE
2589770,"HO HO CHOP SUEY-CHICAGO,INC",Restaurant,1.0,2024-02-20,1,"['39', '47', '49', '55', '57', '58']",AUBURN GRESHAM
2589755,BRINY SWINE SMOKEHOUSE & OYSTER BAR,Restaurant,3.0,2024-02-20,1,[],LINCOLN PARK
2589727,MOCHII DONUT FRENCH MARKET,Restaurant,2.0,2024-02-16,1,[],NEAR WEST SIDE
2589716,NIGERIAN KITCHEN INCORPORATED,Restaurant,1.0,2024-02-16,0,"['10', '36', '37', '38', '47', '53', '54', '55', '55', '56', '58', '60']",UPTOWN
2589697,Wells Comm. Acad. (H/S),School,1.0,2024-02-16,1,[],WEST TOWN
2589661,J & J FISH & CHICKEN,Restaurant,1.0,2024-02-15,1,[],SOUTH SHORE
2589653,"PENINSULA CHICAGO, LLC",Restaurant,1.0,2024-02-15,1,['47'],NEAR NORTH SIDE
2589646,Ellington Elementary School,School,1.0,2024-02-15,2,['10'],AUSTIN
2589634,SUN WING SUPERMARKET,Grocery Store,2.0,2024-02-15,0,"['35', '36', '38', '39', '48', '49', '51', '54', '55', '55', '56']",ARMOUR SQUARE
2589604,SOUL & SMOKE,Restaurant,1.0,2024-02-14,1,[],NEAR WEST SIDE
2589596,Chipotle Mexican Grill,Restaurant,1.0,2024-02-14,1,['49'],LOOP
2589575,BUENA VISTA RESTAURANT,Restaurant,1.0,2024-02-14,1,"['57', '58']",LAKE VIEW
2589573,EGG TUCK,Restaurant,1.0,2024-02-14,1,[],LINCOLN PARK
2589523,GORILLA SUSHI,Restaurant,1.0,2024-02-13,0,"['2', '38', '54', '58']",WEST TOWN
2589515,GEORGE E TAYLOR CHILD DEVELOPMENT CENTER,Daycare,1.0,2024-02-13,1,[],HUMBOLDT PARK
2589498,ALDI,Grocery Store,3.0,2024-02-13,1,[],EDGEWATER
2589492,WALDORF ASTORIA CHICAGO,Restaurant,1.0,2024-02-13,1,"['10', '49', '58']",NEAR NORTH SIDE
2589490,LOTS OF LOVE NFP,Daycare,1.0,2024-02-13,1,[],AUBURN GRESHAM
2589474,GERALD DELGADO KANOON ELEMENTARY,School,1.0,2024-02-13,1,['51'],SOUTH LAWNDALE
2589475,SAINT WALTER SCHOOL,School,1.0,2024-02-13,1,[],MORGAN PARK
2589463,TACO FIRME,Restaurant,1.0,2024-02-09,1,[],WEST TOWN
2589436,STICKY KISS,Restaurant,2.0,2024-02-09,1,[],WEST TOWN
2589428,Drummond,School,1.0,2024-02-09,1,[],LOGAN SQUARE
2589399,JEWEL FOOD STORE #3234,Grocery Store,1.0,2024-02-09,1,[],NEAR NORTH SIDE
2589404,THE BONGO ROOM,Restaurant,1.0,2024-02-09,1,['47'],WEST TOWN
2589371,JOY YEE PLUS,Restaurant,1.0,2024-02-08,1,"['39', '40']",ARMOUR SQUARE
2589347,PECK ELEMENTARY SCHOOL,School,1.0,2024-02-08,1,['41'],WEST ELSDON
2589345,LOWCOUNTRY 2,Restaurant,1.0,2024-02-08,1,"['10', '48']",LOOP
2589338,DORE EARLY CHILDHOOD CENTER,School,1.0,2024-02-08,1,[],CLEARING
2589321,OLIVE MEDITERRANEAN GRILL,Restaurant,1.0,2024-02-07,1,['51'],LOOP
2589295,LUCY'S,Restaurant,1.0,2024-02-07,1,[],UPTOWN
2589250,CREPE HOUSE CAFE,Restaurant,1.0,2024-02-06,1,['47'],ALBANY PARK
2589247,CHICAGO WAFFLES,Restaurant,1.0,2024-02-06,2,['28'],NEAR SOUTH SIDE
2589237,"FLACO'S TACOS, LLC",Restaurant,1.0,2024-02-06,1,[],LOOP
2589242,NEW EINSTEINS ACADEMY,Children's Services Facility,1.0,2024-02-06,1,[],LOGAN SQUARE
2589239,KIDS + COMPANY,Daycare,1.0,2024-02-06,1,[],NEAR WEST SIDE
2589175,NORTHWEST ECC,School,1.0,2024-02-06,1,['53'],JEFFERSON PARK
2589161,ACE BOUNCE,Restaurant,1.0,2024-02-05,1,[],LOOP
2589163,CYC DOROTHY GAUTREAUX,Daycare,1.0,2024-02-05,1,['55'],RIVERDALE
2589127,POKE GU,Restaurant,1.0,2024-02-05,1,"['40', '55']",LAKE VIEW
2589138,ACE FOOD MART,Grocery Store,2.0,2024-02-05,1,[],CHATHAM
2589133,INTERNATIONAL HOUSE OF PANCAKES,Restaurant,1.0,2024-02-05,1,['58'],AVONDALE
2589125,PETERSON ELEMENTARY SCHOOL,School,1.0,2024-02-05,0,['59'],NORTH PARK
2589114,CIRCLE K,Grocery Store,2.0,2024-02-05,1,[],WEST TOWN
2589095,THE GUNDIS KURDISH KITCHEN,Restaurant,1.0,2024-02-05,0,"['38', '55']",LAKE VIEW
2589089,CHURCH'S CHICKEN # 483,Restaurant,1.0,2024-02-05,1,[],NEAR WEST SIDE
2589047,REBECCA K. CROWN CHLD. DEV. CT,Daycare,1.0,2024-02-02,1,[],SOUTH SHORE
2589055,JERKY JERK RARE,Restaurant,1.0,2024-02-02,0,"['2', '3', '5', '10', '10', '22', '33', '38', '38', '49', '51', '53', '54', '55', '55', '56', '56', '56', '57', '58']",NEAR WEST SIDE
2589033,"BELMONT HAUS, LLC",Grocery Store,3.0,2024-02-02,1,[],AVONDALE
2589007,SARAH E. GOODE. STEM ACADEMY,School,1.0,2024-02-02,1,['47'],ASHBURN
2588994,SU CASA,Restaurant,1.0,2024-02-01,1,['47'],NEAR NORTH SIDE
2588976,LA MICHOACANA,Restaurant,1.0,2024-02-01,1,"['37', '55']",GARFIELD RIDGE
2588931,BARANGAROOS AUSSIE PIES,Restaurant,1.0,2024-01-31,1,['58'],LOOP
2588897,Carter,School,1.0,2024-01-31,1,['49'],WASHINGTON PARK
2588846,RICOBENE'S ON 26TH STREET,Restaurant,1.0,2024-01-30,1,['36'],ARMOUR SQUARE
2588817,SOFI ITALIAN,Restaurant,1.0,2024-01-30,0,[],LOOP
2588823,RICOBENE'S,Restaurant,1.0,2024-01-30,1,[],ARMOUR SQUARE
2588803,VIRTUE,Restaurant,1.0,2024-01-30,1,[],HYDE PARK
2588790,BACK OF THE YARDS,School,1.0,2024-01-30,1,['47'],NEW CITY
2588768,EVERGREEN RESTAURANT,Restaurant,1.0,2024-01-29,0,"['10', '13', '14', '38', '38', '39', '48', '49', '49', '51', '53', '55', '55', '56', '60']",ARMOUR SQUARE
2588775,CHIPOTLE,Restaurant,1.0,2024-01-29,1,[],NORTH CENTER
2588750,MINGHIN CUISINE,Restaurant,1.0,2024-01-29,1,[],NEAR SOUTH SIDE
2588718,TAPICOZZA,Restaurant,1.0,2024-01-29,1,[],NEAR WEST SIDE
2588694,DEL SEOUL,Restaurant,1.0,2024-01-26,1,"['38', '49']",LINCOLN PARK
2588683,NAF NAF GRILL,Restaurant,1.0,2024-01-26,1,['53'],NEAR WEST SIDE
2588651,HUDSON NONSTOP,Grocery Store,3.0,2024-01-26,1,[],OHARE
2588642,CHILDREN'S LEARNING PLACE,Children's Services Facility,1.0,2024-01-26,1,[],LAKE VIEW
2588627,GORDITAS LOLI'S INC,Restaurant,1.0,2024-01-25,1,[],EAST SIDE
2588609,LA CASA DEL PUEBLO INC,Grocery Store,1.0,2024-01-25,1,[],LOWER WEST SIDE
2588592,FOOD ON THE RUN EXPRESS,Restaurant,1.0,2024-01-25,1,[],GRAND BOULEVARD
2588581,Field,School,1.0,2024-01-25,1,['53'],ROGERS PARK
2588532,"ROSELAND FOOD MART, INC.",Grocery Store,3.0,2024-01-24,1,[],ROSELAND
2588517,BARCOCINA,Restaurant,1.0,2024-01-24,2,"['22', '58']",WEST TOWN
2588501,ST. ELIZABETH OF THE TRINITY SCHOOL,School,1.0,2024-01-24,1,[],NORWOOD PARK
2588497,Brentano,School,1.0,2024-01-24,1,[],LOGAN SQUARE
2588490,EAT FIRST RESTAURANT,Restaurant,1.0,2024-01-23,1,['55'],AVONDALE
2588492,FIRESIDE TAVERN AND GRILL,Restaurant,1.0,2024-01-23,0,"['10', '16', '38', '45', '47', '47', '49', '51', '55', '55', '56', '57']",EDGEWATER
2588483,TTS TACOS & TEQUILAS,Restaurant,3.0,2024-01-23,0,[],WEST TOWN
2588464,CHICK-FIL-A,Restaurant,1.0,2024-01-23,1,['55'],IRVING PARK
2588455,RED ROOSTER,Restaurant,1.0,2024-01-23,1,['55'],SOUTH SHORE
2588445,Woodson CPC,School,1.0,2024-01-23,1,['53'],GRAND BOULEVARD
2588435,IVY GARDEN EARLY LEARNING CENTER,Children's Services Facility,1.0,2024-01-23,1,[],LAKE VIEW
2588433,HONG KONG RESTAURANT,Restaurant,1.0,2024-01-23,1,[],GAGE PARK
2588426,LASALLE ll LANGUAGE MAGNET SCHOOL,School,1.0,2024-01-23,0,['10'],WEST TOWN
2588418,ROYAL AFRICANA LOUNGE INC.,Restaurant,1.0,2024-01-23,0,"['3', '10', '37', '38', '38', '44', '47', '47', '49', '49', '51', '55', '55', '55', '57']",EDGEWATER
2588408,Queen of All Saints,School,1.0,2024-01-23,1,"['10', '52']",FOREST GLEN
2588410,Hamilton Elementary,School,1.0,2024-01-23,1,[],LAKE VIEW
2588387,AFC SUSHI @ JEWEL OSCO # 2940,Grocery Store,1.0,2024-01-22,1,['49'],LAKE VIEW
2588371,SEAFOOD JUNCTION,Restaurant,1.0,2024-01-22,1,['57'],FULLER PARK
2588381,312 FISH MARKET,Shared Kitchen,1.0,2024-01-22,1,[],ARMOUR SQUARE
2588343,JOLLIBEE,Restaurant,1.0,2024-01-22,1,['43'],LOOP
2588327,Jones Academy High School,School,1.0,2024-01-22,1,[],LOOP
2588328,JOHN AUDUBON ELEMENTARY SCHOOL,School,1.0,2024-01-22,1,[],NORTH CENTER
2588300,JASON'S DELI,Restaurant,1.0,2024-01-22,1,[],NEAR WEST SIDE
2588304,SUBS & CHIPS FOOD MART,Restaurant,1.0,2024-01-22,1,[],CHICAGO LAWN
2588276,MODERN RELISH,Restaurant,3.0,2024-01-19,1,[],WEST TOWN
2588252,MOBILE GAS,Grocery Store,3.0,2024-01-18,1,['55'],CHICAGO LAWN
2588235,THAI LAGOON RESTAURANT,Restaurant,1.0,2024-01-18,1,"['37', '49', '55']",WEST TOWN
2588232,THE NEXT GENERATION DAYCARE,Children's Services Facility,1.0,2024-01-18,1,[],WASHINGTON PARK
2588236,LOST LARSON,Restaurant,2.0,2024-01-18,1,[],WEST TOWN
2588215,L&L TODDLER CARE,Daycare,1.0,2024-01-18,2,['2'],WEST TOWN
2588202,NORWOOD RESTAURANT,Restaurant,1.0,2024-01-18,1,"['51', '55']",NORWOOD PARK
2588194,CAFE CON LECHE D' NOCHE,Restaurant,1.0,2024-01-18,1,"['10', '37', '40']",LOGAN SQUARE
2588145,SAPORI NAPOLETANI PIZZERIA RISTORANTE E BAR,Restaurant,1.0,2024-01-17,1,"['53', '57']",NORWOOD PARK
2588151,MR SALSA TAQUERIA,Restaurant,1.0,2024-01-17,1,"['41', '57']",UPTOWN
2588138,SWEET HONEY TEA,Restaurant,1.0,2024-01-17,1,[],WEST LAWN
2588134,"BRIGHT SCHOLARS ACADEMY, LLC",Children's Services Facility,1.0,2024-01-17,1,"['47', '55', '55']",AUBURN GRESHAM
2588135,PIE GUYS BAKERY AND CAFE INC.,Restaurant,1.0,2024-01-17,1,['51'],CHATHAM
2588115,AMERICANO 1816,Restaurant,3.0,2024-01-17,1,[],LINCOLN PARK
2588113,GROVER CLEVELAND ELEMENTARY SCHOOL,School,1.0,2024-01-17,1,[],IRVING PARK
2588078,TRUMP INTERNATIONAL HOTEL,Restaurant,1.0,2024-01-17,1,[],NEAR NORTH SIDE
2588051,THE SUBMARINE PIER,Restaurant,1.0,2024-01-12,1,[],GAGE PARK
2588039,ANDIAMO RESTAURANT & PIZZARIA INC.,Restaurant,1.0,2024-01-12,1,['49'],LAKE VIEW
2588012,L & L ACADEMY AND PRESCHOOL,Children's Services Facility,1.0,2024-01-12,1,[],LAKE VIEW
2588000,HOLIDAY INN CHICAGO O'HARE,Restaurant,1.0,2024-01-12,1,['58'],NORWOOD PARK
2587911,MAR & SUCHII,Restaurant,1.0,2024-01-10,0,"['10', '51', '56', '56']",EAST SIDE
2587906,POPEYE'S  # 866,Restaurant,1.0,2024-01-10,1,[],AUBURN GRESHAM
2587886,DALEY'S RESTAURANT,Restaurant,1.0,2024-01-10,1,"['49', '55', '58']",WOODLAWN
2587881,SICILIAN BAKERY INC,Bakery,1.0,2024-01-10,1,"['47', '55']",OHARE
2587873,GAYLE'S BEST EVER GRILLED CHEESE,Restaurant,1.0,2024-01-10,1,"['47', '55']",LOOP
2587871,"DANCEN GRILL RESTAURANT, INC.",Restaurant,1.0,2024-01-10,1,"['36', '47']",LINCOLN SQUARE
2587868,NICKY'S HOT DOGS,Restaurant,1.0,2024-01-10,1,[],ARCHER HEIGHTS
2587833,"SINHA, LTD",Restaurant,1.0,2024-01-09,1,[],NEAR WEST SIDE
2587834,CHIPOTLE MEXICAN GRILL #3430,Restaurant,1.0,2024-01-09,1,[],LOOP
2587827,SUSHILICIOUS,Restaurant,1.0,2024-01-09,1,"['36', '37', '39', '47', '52', '55', '57', '58']",FOREST GLEN
2587815,HANNAH'S BRETZEL 227 W. MONROE LLC,Restaurant,1.0,2024-01-09,1,['49'],LOOP
2587803,IRVING PARK INFANT TODDLER CENTER,Children's Services Facility,1.0,2024-01-09,1,[],ALBANY PARK
2587789,TAQUERIA RESTAURANT,Restaurant,1.0,2024-01-09,1,"['47', '56', '58']",NEW CITY
2587763,VINTAGE LOUNGE,Restaurant,1.0,2024-01-08,1,"['10', '37', '44']",NEAR WEST SIDE
2587761,SUBWAY 24453,Restaurant,1.0,2024-01-08,1,[],LOOP
2587750,MED KITCHEN,Restaurant,1.0,2024-01-08,1,"['56', '56', '58']",LOOP
2587747,TWISTED SPOKE,Restaurant,1.0,2024-01-08,1,[],WEST TOWN
2587743,GEORGE HOT DOGS,Restaurant,1.0,2024-01-08,2,"['2', '53', '58']",SOUTH LAWNDALE
2587742,88 MARKETPLACE,Grocery Store,1.0,2024-01-08,0,"['10', '10', '10', '10', '16', '38', '38', '38', '41', '48', '49', '55']",LOWER WEST SIDE
2587717,PHILLIPS ACADEMY (H/S),School,1.0,2024-01-08,1,"['47', '51']",DOUGLAS
2587700,GO! GROCER,Grocery Store,3.0,2024-01-08,1,[],LAKE VIEW
2587696,Beaubien Elementary School,School,1.0,2024-01-08,1,"['39', '53']",JEFFERSON PARK
2587694,SWIFT & SONS,Restaurant,1.0,2024-01-08,1,[],NEAR WEST SIDE
2587689,SUBWAY SANDWICHES #27143,Restaurant,1.0,2024-01-05,1,"['51', '55']",WEST RIDGE
2587682,HAROLD'S CHICKEN #69,Restaurant,2.0,2024-01-05,1,[],SOUTH DEERING
2587677,Chick-fil-A at Michigan Avenue (IL) In-Line,Restaurant,1.0,2024-01-05,1,['57'],NEAR NORTH SIDE
2587671,HUNAN BISTRO,Restaurant,1.0,2024-01-05,0,"['2', '10', '29', '32', '36', '38', '38', '38', '48', '49', '49', '55', '55', '55', '56', '58']",ARMOUR SQUARE
2587655,MCDONALD'S,Restaurant,2.0,2024-01-05,1,['55'],LINCOLN PARK
2587613,SPLYT N HALF KITCHEN,Restaurant,1.0,2024-01-04,1,"['47', '49', '56']",AUSTIN
2587596,KENSINGTON SCHOOL OF LINCOLN PARK,Children's Services Facility,1.0,2024-01-04,1,[],LINCOLN PARK
2587567,WONDER MONTESSORI SCHOOL,School,1.0,2024-01-04,1,[],NORTH PARK
2587507,"RENA'S  FUDGE SHOPS, INC./BLOCK 37 STARBUCKS",Restaurant,2.0,2023-12-28,0,['38'],LOOP
2587494,DUNKIN' BASKIN,Restaurant,2.0,2023-12-28,1,[],LOWER WEST SIDE
2587483,REGGIO'S PIZZA EXPRESS II,Restaurant,3.0,2023-12-28,1,[],GRAND BOULEVARD
2587480,CHI-LATIN,Restaurant,3.0,2023-12-28,2,[],WEST TOWN
2587464,HYATT,Restaurant,1.0,2023-12-28,1,[],NEAR WEST SIDE
2587457,"JIMMY'S FOOD & DELI,INC",Grocery Store,2.0,2023-12-27,2,"['2', '23', '37', '39', '39', '40', '41', '47', '47', '49', '51', '55', '56', '57']",AUSTIN
2587428,CHICAGO PIZZA FIESTA,Restaurant,2.0,2023-12-27,0,"['5', '10', '33', '36', '38', '38', '39', '39', '47', '47', '49', '51', '51', '53', '54', '55', '55', '56', '56']",BELMONT CRAGIN
2587384,PETE'S MARKET #4,Grocery Store,1.0,2023-12-26,1,['39'],WEST ELSDON
2587363,BURGER KING #5986,Restaurant,2.0,2023-12-22,0,"['10', '55']",SOUTH LAWNDALE
2587358,KAI SUSHI,Restaurant,1.0,2023-12-22,1,[],LAKE VIEW
2587328,MFK,Restaurant,1.0,2023-12-21,1,[],LAKE VIEW
2587325,DBA GARRETT POPCORN SHOPS,Restaurant,2.0,2023-12-21,1,[],LOOP
2587315,STARBUCKS COFFEE #2337,Restaurant,2.0,2023-12-21,1,['53'],LOOP
2587309,IPSENTO COFFEE,Restaurant,2.0,2023-12-21,1,[],LOGAN SQUARE
2587302,STARBUCK COFFEE #10366,Restaurant,2.0,2023-12-21,1,['53'],LOOP
2587307,TECALITLAN MEXICAN KITCHEN & MARGARITA BAR,Restaurant,1.0,2023-12-21,1,[],NEAR NORTH SIDE
2587256,GIORDANO'S ON BELMONT,Restaurant,1.0,2023-12-20,1,"['39', '58']",LAKE VIEW
2587251,BUFFALO WILD WINGS GRILL & BAR,Restaurant,1.0,2023-12-20,1,[],LINCOLN PARK
2587244,TAYLOR  TOTS DAY CARE LTD.,Children's Services Facility,1.0,2023-12-20,1,[],NEAR WEST SIDE
2587238,STARBUCKS COFFEE #223,Restaurant,2.0,2023-12-20,2,['48'],NEAR NORTH SIDE
2587230,TARASCAS INTERNATIONAL,Restaurant,1.0,2023-12-20,1,[],LINCOLN PARK
2587224,HAPPY LAMB HOT POT #3,Restaurant,3.0,2023-12-19,1,[],BRIDGEPORT
2587197,RACINE PLUMBING,Restaurant,1.0,2023-12-19,1,[],LINCOLN PARK
2587189,BOBIJOA,Restaurant,3.0,2023-12-19,1,[],LOWER WEST SIDE
2587157,BRINDILLE,Restaurant,1.0,2023-12-19,1,['44'],NEAR NORTH SIDE
2587145,DEVON MARKET,Grocery Store,1.0,2023-12-18,1,['36'],ROGERS PARK
2587057,THE CROSS ROADS BAR & GRILL,Restaurant,1.0,2023-12-15,1,"['10', '53', '55']",NEAR WEST SIDE
2587032,YCCS CHATHAM ACADEMY,School,1.0,2023-12-15,1,[],CHATHAM
2586997,MAXWELLS TRADING,Restaurant,1.0,2023-12-15,1,[],NEAR WEST SIDE
2586992,THE PIZZA CORNER,Restaurant,1.0,2023-12-14,0,"['6', '22', '33', '38', '40', '52', '55', '55', '56', '60']",EDGEWATER
2586978,CAFE BRAUER,Restaurant,1.0,2023-12-14,1,['58'],LINCOLN PARK
2586966,CAMPESINO RESTAURANT,Restaurant,1.0,2023-12-14,1,[],ALBANY PARK
2586946,INSTITUTO JUSTICE AND LEADERSHIP ACADEMY,School,2.0,2023-12-14,1,[],LOWER WEST SIDE
2586940,SAINT LOU'S ASSEMBLY & MONEYGUN,Restaurant,1.0,2023-12-14,1,"['55', '55', '56']",NEAR WEST SIDE
2586924,MOUNT CARMEL ACADEMY,School,2.0,2023-12-14,1,"['10', '36']",LAKE VIEW
2586907,SOUL FULL CHICAGO LLLP,Restaurant,2.0,2023-12-13,1,[],LOWER WEST SIDE
2586915,BLISS BOWLS INC,Restaurant,2.0,2023-12-13,2,['5'],LINCOLN PARK
2586896,THE DRAKE HOTEL,Restaurant,1.0,2023-12-13,0,"['48', '51', '55']",NEAR NORTH SIDE
2586861,SCHNEIDER  SENIOR  APARTMENT,Golden Diner,1.0,2023-12-13,1,[],EDGEWATER
2586863,DOMINO'S,Restaurant,2.0,2023-12-13,1,['55'],BRIGHTON PARK
2586837,SEGNATORE,Restaurant,1.0,2023-12-13,1,[],WEST TOWN
2586841,Hay Community Academy,School,1.0,2023-12-13,1,['55'],AUSTIN
2586832,GALLERIA MARKET,Grocery Store,1.0,2023-12-13,2,"['10', '10', '39', '39', '41', '47', '49', '51', '51', '55', '56', '57']",NEAR NORTH SIDE
2586819,GRACIE O'MALLEY'S,Restaurant,3.0,2023-12-12,1,[],WEST TOWN
2586762,SWIFT  ELEMENTARY SCHOOL,School,1.0,2023-12-12,1,['51'],EDGEWATER
2586751,ST. SABINA ACADEMY,School,2.0,2023-12-12,1,[],AUBURN GRESHAM
2586757,RAMOVA,Restaurant,1.0,2023-12-12,1,"['38', '55', '57']",BRIDGEPORT
2586705,DUELIRE VINO & CUCINA,Restaurant,1.0,2023-12-11,1,['49'],LINCOLN SQUARE
2586689,JOSEPHINUM ACADEMY,School,2.0,2023-12-11,1,[],WEST TOWN
2586640,STEVE'S LOUNGE,Restaurant,1.0,2023-12-11,2,['63'],HEGEWISCH
2586625,GIDEON WELLES,Restaurant,1.0,2023-12-08,1,[],LINCOLN SQUARE
2586618,THREE WHEELS NOODLE,Restaurant,1.0,2023-12-08,1,['49'],LOGAN SQUARE
2586610,BIG WIG,Restaurant,1.0,2023-12-08,1,['40'],NEAR NORTH SIDE
2586574,CLARK/IRVING  APARTMENTS,Golden Diner,1.0,2023-12-08,1,[],LAKE VIEW
2586561,PARIS BAGUETTE,Bakery,1.0,2023-12-08,1,['53'],NEAR NORTH SIDE
2586496,TRASPASADA #2,Restaurant,1.0,2023-12-07,1,[],WEST TOWN
2586475,THE SPOKE & BIRD BAKEHOUSE,Bakery,2.0,2023-12-07,1,[],LOWER WEST SIDE
2586472,ST. ANDREW SCHOOL,School,1.0,2023-12-07,1,[],LAKE VIEW
2586454,NONNINA,Restaurant,1.0,2023-12-06,1,"['36', '41', '47', '47']",NEAR NORTH SIDE
2586428,WHITE CASTLE #61,Restaurant,2.0,2023-12-06,1,"['49', '55', '56']",EDGEWATER
2586422,XOCO,Restaurant,1.0,2023-12-06,1,"['40', '41', '43']",NEAR NORTH SIDE
2586387,ADA S McKINLEY,Golden Diner,1.0,2023-12-06,1,['55'],WOODLAWN
2586389,STAR LIGHT FOOD MARKET,Grocery Store,1.0,2023-12-06,1,[],ARMOUR SQUARE
2586368,STARBUCKS COFFEE #47593,Restaurant,2.0,2023-12-06,1,[],NORWOOD PARK
2586345,WINESTYLES,Restaurant,2.0,2023-12-05,1,['55'],NORWOOD PARK
2586332,NEW ZAIQA,Restaurant,1.0,2023-12-05,0,"['2', '8', '10', '10', '10', '21', '22', '23', '28', '35', '38', '39', '44', '49', '55', '55', '55', '55', '60']",NEAR NORTH SIDE
2586272,7-ELEVEN #27421 C,Grocery Store,2.0,2023-12-05,1,['16'],PORTAGE PARK
2586259,ALLEY DOGS INC,Restaurant,2.0,2023-12-04,1,"['16', '36']",NORTH CENTER
2586237,SENORITAS CANTINA,Restaurant,1.0,2023-12-04,0,"['1', '2', '5', '10', '10', '10', '25', '28', '36', '38', '43', '45', '48', '55', '55', '57', '58', '61']",LOOP
