Inspection ID,DBA Name,Facility Type,Risk,Inspection Date,Results,Violations,Community Area Name,Community Area,Birth Rate,General Fertility Rate,Low Birth Weight,Prenatal Care Beginning in First Trimester,Preterm Births,Teen Birth Rate,Assault (Homicide),Breast cancer in females,Cancer (All Sites),Colorectal Cancer,Diabetes-related,Firearm-related,Infant Mortality Rate,Lung Cancer,Prostate Cancer in Males,Stroke (Cerebrovascular Disease),Childhood Blood Lead Level Screening,Childhood Lead Poisoning,Gonorrhea in Females,Gonorrhea in Males,Tuberculosis,Below Poverty Level,Crowded Housing,Per Capita Income,Unemployment
2589184,WHOLE FOODS,Grocery Store,1.0,2024-02-06,1,"['35', '55']",forest glen,12,10.0,60.6,7.6,79.3,10.3,6.3,3.3,25.0,138.7,14.3,37.2,6.2,3.8,27.0,20.3,31.0,160.8,0.0,,.,2.2,6.1,1.3,41509,5.5
2589197,DULCE DE LECHE CAFE 1,Restaurant,1.0,2024-02-06,1,"['47', '49', '55', '58']",edgewater,77,12.1,48.1,7.5,76.1,7.4,15.1,5.8,18.5,162.0,16.2,48.8,3.9,6.9,40.1,23.7,31.5,308.6,0.9,120.1,427.5,10.5,16.6,3.9,33364,9.0
2587165,BRISTOL FOOD & LIQUOR,Grocery Store,3.0,2023-12-19,1,"['51', '56']",belmont cragin,19,20.0,88.6,6.9,74.1,7.6,68.2,7.0,14.4,152.6,17.7,58.6,5.5,5.6,37.8,27.3,38.2,421.5,0.8,95.9,140.9,9.4,18.6,10.0,15246,11.5
2584676,MANCINAS INC.,Restaurant,1.0,2023-11-06,1,[],south lawndale,30,19.5,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65.0,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,106.8,7.9,28.1,17.6,10697,11.5
2592696,JAMAICA JERK CHOICE,Restaurant,1.0,2024-04-12,1,['55'],south deering,51,15.8,76.7,14.9,76.9,15.7,65.3,41.3,25.3,224.0,32.5,80.6,35.1,11.8,59.2,48.7,54.9,427.1,0.3,907.0,1018.2,2.6,24.5,6.0,15506,11.8
2594474,TRAVEL TRADERS LLC,Grocery Store,3.0,2024-05-13,0,"['38', '55']",near north side,8,10.7,35.9,8.6,69.7,9.6,34.0,3.7,24.0,142.7,15.1,27.0,3.2,6.5,33.6,15.1,22.0,311.2,0.1,244.4,235.8,5.5,13.4,2.0,87163,5.2
2594343,RIDGELAND DAYCARE AND CHILDREN'S SERVICE CENTER,Daycare,1.0,2024-05-09,1,['51'],south shore,43,15.7,67.9,13.8,71.9,13.4,65.9,33.4,32.4,246.0,25.1,95.4,30.0,11.4,70.0,54.8,53.2,470.3,1.1,1718.6,1357.1,11.7,31.5,2.9,18366,17.7
2589582,MARISCOS ALMADA,Restaurant,1.0,2024-02-14,1,"['35', '43', '45']",east side,52,17.7,85.8,6.4,73.3,11.0,53.0,10.7,15.3,182.9,12.9,73.9,10.1,3.7,45.9,26.2,33.3,398.5,0.9,191.2,98.6,5.2,18.7,8.3,15347,14.5
2594143,BANH MI SPOT,Restaurant,1.0,2024-05-07,1,"['51', '55', '58']",logan square,22,18.2,63.5,7.2,78.2,9.4,66.1,8.6,9.2,148.7,13.7,75.7,10.2,4.3,37.7,17.5,31.9,364.4,0.9,209.0,159.3,8.4,17.2,3.2,29026,7.5
2592113,7 ELEVEN #33726A,Grocery Store,1.0,2024-04-04,1,['47'],near west side,28,18.2,55.6,9.0,77.6,10.5,36.7,12.7,33.4,202.0,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,466.5,14.1,21.6,3.8,41488,10.7
2590989,WEST LOOP #3,Grocery Store,3.0,2024-03-14,1,[],near west side,28,18.2,55.6,9.0,77.6,10.5,36.7,12.7,33.4,202.0,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,466.5,14.1,21.6,3.8,41488,10.7
2591134,"Kitchen Chicago, LLC",Shared Kitchen,1.0,2024-03-15,1,['49'],near west side,28,18.2,55.6,9.0,77.6,10.5,36.7,12.7,33.4,202.0,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,466.5,14.1,21.6,3.8,41488,10.7
2593934,"CLARK STREET FIRECAKES,LLC",Restaurant,2.0,2024-05-03,1,['55'],lincoln park,7,13.2,38.7,6.6,75.7,7.8,2.1,0.7,23.7,152.9,16.7,50.1,2.3,2.4,40.0,27.3,35.3,173.3,0.6,50.3,93.1,1.2,11.8,0.6,71403,4.5
2593595,FAMILY DOLLAR STORE # 6772,Grocery Store,3.0,2024-04-29,1,"['55', '55', '55']",greater grand crossing,69,18.2,82.4,12.9,72.3,15.1,84.3,49.7,29.1,274.4,31.5,92.3,44.6,14.2,77.5,70.3,58.2,453.7,1.9,2500.3,2034.2,4.8,25.6,4.2,17213,18.9
2591884,EGGSPERIENCE IN LAKEVIEW,Restaurant,1.0,2024-04-01,1,"['38', '51', '55', '58']",lake view,6,13.5,38.7,6.3,79.1,8.1,15.8,1.4,20.1,126.9,13.0,38.5,1.8,2.2,32.5,17.0,24.4,179.2,0.4,81.8,357.6,3.2,10.5,1.2,58227,4.7
2591438,EL CAMPESTRE #2,Restaurant,1.0,2024-03-21,2,"['16', '44', '47', '51', '51']",west lawn,65,18.8,83.3,7.6,83.5,8.3,44.6,10.7,16.9,145.1,15.7,61.5,8.8,8.4,36.7,19.7,43.1,508.3,0.2,93.1,87.2,4.3,15.3,6.8,15898,7.8
2591415,BOTTOM UP ACCESSORIES,Grocery Store,3.0,2024-03-21,1,[],north lawndale,29,20.6,86.3,15.3,75.8,15.2,108.9,46.7,45.8,261.5,34.8,99.2,37.6,14.1,61.7,54.0,70.2,565.7,1.4,2529.9,2236.3,9.3,38.6,7.2,12548,18.5
2589386,SHARKS FISH & CHICKEN TONYS PHILLY STEAKS,Restaurant,1.0,2024-02-08,1,"['47', '53', '55']",avalon park,45,13.3,69.6,19.7,74.5,14.6,63.9,22.1,33.8,239.6,27.7,83.9,18.5,11.4,57.9,45.1,44.5,434.8,0.6,1139.9,2059.9,1.9,16.7,0.6,23495,16.6
2590359,STARBUCKS COFFEE #2370,Restaurant,2.0,2024-03-01,2,"['10', '36', '40', '55', '55', '55', '56', '61']",lincoln park,7,13.2,38.7,6.6,75.7,7.8,2.1,0.7,23.7,152.9,16.7,50.1,2.3,2.4,40.0,27.3,35.3,173.3,0.6,50.3,93.1,1.2,11.8,0.6,71403,4.5
2589107,BRONZEVILLE ACADEMY CHARTER SCHOOL,School,1.0,2024-02-05,1,"['49', '55']",grand boulevard,38,14.3,58.2,12.7,74.2,13.7,54.8,32.1,22.6,218.3,27.7,82.6,25.8,12.1,63.8,39.0,46.7,590.4,1.0,1454.6,1680,13.2,28.3,2.7,22056,20.6
2590960,IBORU EL PULPO LOCO,Restaurant,1.0,2024-03-13,1,"['37', '47', '49', '55', '58']",rogers park,1,16.4,62.0,11.0,73.0,11.2,40.8,7.7,23.3,176.9,25.3,77.1,5.2,6.4,36.7,21.7,33.7,364.7,0.5,322.5,423.3,11.4,22.7,7.9,23714,7.5
2592382,LAKEVIEW PRESCHOOL ACADEMY,Children's Services Facility,1.0,2024-04-09,1,[],lake view,6,13.5,38.7,6.3,79.1,8.1,15.8,1.4,20.1,126.9,13.0,38.5,1.8,2.2,32.5,17.0,24.4,179.2,0.4,81.8,357.6,3.2,10.5,1.2,58227,4.7
2594298,SARA'S COCINA,Restaurant,1.0,2024-05-09,1,['55'],west town,24,18.8,60.4,9.1,75.5,10.8,49.2,8.5,14.5,139.6,12.4,107.0,6.6,5.1,27.4,16.6,33.3,316.6,0.5,177.5,182.8,3.6,15.7,2.0,39596,6.0
2591957,GRANVILLE GROCERIES,Grocery Store,3.0,2024-04-02,1,"['47', '55', '55']",edgewater,77,12.1,48.1,7.5,76.1,7.4,15.1,5.8,18.5,162.0,16.2,48.8,3.9,6.9,40.1,23.7,31.5,308.6,0.9,120.1,427.5,10.5,16.6,3.9,33364,9.0
2593712,LITTLE CAESAR PIZZA #1651,Restaurant,2.0,2024-04-30,1,"['10', '49', '53', '53']",brighton park,58,20.6,90.6,7.2,82.7,8.3,58.1,11.1,26.8,139.1,12.8,69.7,10.6,5.9,27.7,15.1,38.3,580.4,0.9,97.2,52.7,11.5,23.0,13.2,13138,11.2
2592850,MUSTARD SEED KITCHEN,Restaurant,1.0,2024-04-16,1,"['10', '37', '38', '39', '56']",near south side,33,21.4,72.9,8.8,78.1,10.9,50.9,4.8,31.9,169.0,19.2,61.5,6.6,4.8,46.2,51.4,52.4,301.3,0.2,300.6,318.7,5.0,11.1,1.4,60593,5.7
2589390,BURGER KING #16882,Restaurant,2.0,2024-02-09,1,"['47', '49', '51', '55', '55']",south deering,51,15.8,76.7,14.9,76.9,15.7,65.3,41.3,25.3,224.0,32.5,80.6,35.1,11.8,59.2,48.7,54.9,427.1,0.3,907.0,1018.2,2.6,24.5,6.0,15506,11.8
2593438,NEW TASTE OF CHICAGO INC,Restaurant,1.0,2024-04-25,2,"['10', '16', '41', '47', '47', '49', '51', '53', '55']",roseland,49,14.3,68.8,12.2,69.0,12.8,79.7,40.9,43.5,258.5,32.0,95.5,37.7,9.6,70.3,57.6,55.6,369.5,1.9,1512.0,1725.3,7.9,19.5,3.1,17974,17.8
2589942,"TWO SHADES CAFE, INC.",Restaurant,1.0,2024-02-23,2,"['1', '2', '10', '23', '40', '51', '53', '54', '55']",near west side,28,18.2,55.6,9.0,77.6,10.5,36.7,12.7,33.4,202.0,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,466.5,14.1,21.6,3.8,41488,10.7
2593656,A CHILD'S PLACE ACADEMY 2,Children's Services Facility,1.0,2024-04-30,1,[],washington park,40,19.3,72.1,17.7,74.9,16.9,82.6,44.6,26.0,258.0,31.9,88.2,39.5,19.3,79.8,67.0,43.3,502.4,0.4,2145.8,2058,5.0,39.1,4.9,13087,23.2
2591671,NEW ERA LIN INC.,Restaurant,2.0,2024-03-27,2,"['5', '38', '57']",armour square,34,11.5,57.1,12.4,79.1,11.8,16.2,1.8,10.7,162.9,23.1,42.5,1.8,1.5,54.3,17.2,38.7,490.3,0.2,222.6,218,22.7,35.8,5.9,16942,11.6
2592421,"HYDE PARK PRODUCE, LTD",Grocery Store,1.0,2024-04-09,0,"['13', '50', '51', '55', '56']",hyde park,41,9.7,33.9,5.9,80.3,5.5,7.6,5.8,33.6,144.0,11.7,34.0,5.0,10.4,34.9,24.1,26.0,369.0,0.0,216.6,168.4,5.3,18.2,2.5,39243,6.9
2591250,MOM'S PLACE-A CHICAGO GATHERING SPOT,Restaurant,1.0,2024-03-19,2,"['25', '47', '56']",near north side,8,10.7,35.9,8.6,69.7,9.6,34.0,3.7,24.0,142.7,15.1,27.0,3.2,6.5,33.6,15.1,22.0,311.2,0.1,244.4,235.8,5.5,13.4,2.0,87163,5.2
2589630,ANN SATHER'S CAFE,Restaurant,1.0,2024-02-15,1,['49'],lake view,6,13.5,38.7,6.3,79.1,8.1,15.8,1.4,20.1,126.9,13.0,38.5,1.8,2.2,32.5,17.0,24.4,179.2,0.4,81.8,357.6,3.2,10.5,1.2,58227,4.7
2592363,GORDITAS ADRIAN'S,Restaurant,1.0,2024-04-08,2,"['1', '2', '40', '45', '53', '55', '55', '57', '58']",hegewisch,55,13.7,73.2,7.7,66.9,13.1,47.1,6.9,20.0,210.0,16.7,80.0,13.4,8.4,57.9,28.6,47.1,298.8,1.1,,.,2.1,12.1,4.4,22561,9.6
2588733,NESH MEDITERRANEAN GRILL,Restaurant,1.0,2024-01-29,2,"['33', '37', '39', '48', '48', '56']",loop,32,9.4,27.7,5.3,78.2,6.9,1.3,0.7,20.2,120.1,10.8,26.8,4.0,5.7,29.2,17.2,39.0,297.3,0.3,129.9,200.5,6.5,11.1,2.0,67699,4.2
2590020,TACOS LOS PRIMOS CO,Restaurant,1.0,2024-02-26,2,"['3', '47', '47', '51', '51', '53', '55', '58']",west ridge,2,17.3,83.3,8.1,71.1,8.3,29.9,5.8,20.2,155.9,17.3,60.5,3.7,5.1,36.0,14.2,34.7,331.4,1.0,141.0,205.7,8.9,15.1,7.0,21375,7.9
2588888,STAN'S DONUTS AND COFFEE-UPTOWN,Restaurant,2.0,2024-01-31,1,['47'],uptown,3,13.1,50.5,8.3,77.7,10.3,35.1,5.4,21.3,183.3,20.5,80.0,4.6,6.5,50.5,25.2,41.7,353.7,0.5,170.8,468.7,13.6,22.7,4.6,32355,7.7
2590849,Pure Green,Restaurant,2.0,2024-03-12,1,"['38', '51', '53']",near north side,8,10.7,35.9,8.6,69.7,9.6,34.0,3.7,24.0,142.7,15.1,27.0,3.2,6.5,33.6,15.1,22.0,311.2,0.1,244.4,235.8,5.5,13.4,2.0,87163,5.2
2592197,STARBUCKS COFFEE#63399,Restaurant,2.0,2024-04-05,2,['61'],norwood park,10,10.4,59.6,4.9,89.4,8.3,3.4,4.7,20.7,180.8,18.9,47.3,8.7,4.4,44.5,26.4,45.2,163.1,0.0,,.,1.6,5.9,2.3,31659,7.3
2593667,TREE HOUSE CHICAGO / TUNNEL,Restaurant,1.0,2024-04-30,1,"['16', '37', '51', '53', '54', '55', '56']",near north side,8,10.7,35.9,8.6,69.7,9.6,34.0,3.7,24.0,142.7,15.1,27.0,3.2,6.5,33.6,15.1,22.0,311.2,0.1,244.4,235.8,5.5,13.4,2.0,87163,5.2
2591611,TORTERIA SAN LENCHITO INC.,Restaurant,1.0,2024-03-26,1,"['16', '37', '57']",albany park,14,18.3,76.5,8.5,73.3,8.3,44.5,4.7,22.9,158.1,16.8,72.1,5.3,4.9,36.9,13.1,39.1,374.1,1.2,72.9,101.8,16.8,17.1,11.2,20355,9.0
2591482,RANGOLI KABOB INDIAN CUISINE,Restaurant,1.0,2024-03-22,2,"['3', '38', '56', '58']",lake view,6,13.5,38.7,6.3,79.1,8.1,15.8,1.4,20.1,126.9,13.0,38.5,1.8,2.2,32.5,17.0,24.4,179.2,0.4,81.8,357.6,3.2,10.5,1.2,58227,4.7
2591872,"HIGHER LEARNING DAYCARE & EDUCATION CENTER, INCORPORATED",Daycare,1.0,2024-04-01,1,['56'],south shore,43,15.7,67.9,13.8,71.9,13.4,65.9,33.4,32.4,246.0,25.1,95.4,30.0,11.4,70.0,54.8,53.2,470.3,1.1,1718.6,1357.1,11.7,31.5,2.9,18366,17.7
2593969,ROOM FIVE HUNDRED,Restaurant,1.0,2024-05-03,2,"['22', '33']",near west side,28,18.2,55.6,9.0,77.6,10.5,36.7,12.7,33.4,202.0,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,466.5,14.1,21.6,3.8,41488,10.7
2592970,CHICAGO LUNCHBOX,Mobile Food Preparer,2.0,2024-04-17,1,['37'],lower west side,31,16.5,68.2,4.5,80.8,8.8,49.0,11.7,27.2,141.3,11.9,61.9,11.7,5.4,27.8,14.3,39.2,589.0,0.8,92.3,78.7,11.4,27.2,10.4,15467,13.0
2589123,LADYBUG MDL LINCOLN1,Daycare,1.0,2024-02-05,1,[],north park,13,10.9,54.2,9.7,79.1,10.2,10.5,3.0,20.4,143.7,21.9,58.9,3.1,5.4,34.7,14.6,26.7,317.3,0.4,,.,8.9,12.4,3.8,24941,7.5
2590303,LOVE'S LEAFY BEAN,Restaurant,1.0,2024-03-01,1,"['39', '47', '49', '49', '51', '52', '55', '56', '56', '58']",roseland,49,14.3,68.8,12.2,69.0,12.8,79.7,40.9,43.5,258.5,32.0,95.5,37.7,9.6,70.3,57.6,55.6,369.5,1.9,1512.0,1725.3,7.9,19.5,3.1,17974,17.8
2589566,THE FLORENTINE,Restaurant,1.0,2024-02-14,1,"['16', '36', '49', '49', '55', '55', '57']",loop,32,9.4,27.7,5.3,78.2,6.9,1.3,0.7,20.2,120.1,10.8,26.8,4.0,5.7,29.2,17.2,39.0,297.3,0.3,129.9,200.5,6.5,11.1,2.0,67699,4.2
2590443,URBANSPACE,Shared Kitchen,1.0,2024-03-05,2,"['51', '53', '56', '64']",loop,32,9.4,27.7,5.3,78.2,6.9,1.3,0.7,20.2,120.1,10.8,26.8,4.0,5.7,29.2,17.2,39.0,297.3,0.3,129.9,200.5,6.5,11.1,2.0,67699,4.2
2591025,BRONZEVILLE HOAGIE & PANINI,Restaurant,1.0,2024-03-14,1,['36'],douglas,35,10.3,42.2,11.7,76.0,10.2,34.2,13.6,34.3,269.9,33.2,119.1,9.1,13.4,74.5,85.5,62.1,482.2,0.0,1063.3,727.4,4.2,26.1,1.6,23098,16.7
2589092,"FERRERO U.S.A., INC.",Restaurant,1.0,2024-02-05,1,"['51', '55', '58']",loop,32,9.4,27.7,5.3,78.2,6.9,1.3,0.7,20.2,120.1,10.8,26.8,4.0,5.7,29.2,17.2,39.0,297.3,0.3,129.9,200.5,6.5,11.1,2.0,67699,4.2
2589015,HAPPY MONDAY COFFEE,Restaurant,2.0,2024-02-02,2,"['1', '2', '10', '10', '16']",near north side,8,10.7,35.9,8.6,69.7,9.6,34.0,3.7,24.0,142.7,15.1,27.0,3.2,6.5,33.6,15.1,22.0,311.2,0.1,244.4,235.8,5.5,13.4,2.0,87163,5.2
2592300,AVENUE TAP & KITCHEN,Restaurant,1.0,2024-04-08,1,"['36', '56']",lake view,6,13.5,38.7,6.3,79.1,8.1,15.8,1.4,20.1,126.9,13.0,38.5,1.8,2.2,32.5,17.0,24.4,179.2,0.4,81.8,357.6,3.2,10.5,1.2,58227,4.7
2591895,LOTUS CAFE & BANH MI SANDWICHES,Restaurant,1.0,2024-04-01,0,"['10', '53', '60']",near west side,28,18.2,55.6,9.0,77.6,10.5,36.7,12.7,33.4,202.0,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,466.5,14.1,21.6,3.8,41488,10.7
2593807,Tala House,Restaurant,1.0,2024-05-02,2,"['3', '5', '10', '36', '51', '55', '58']",uptown,3,13.1,50.5,8.3,77.7,10.3,35.1,5.4,21.3,183.3,20.5,80.0,4.6,6.5,50.5,25.2,41.7,353.7,0.5,170.8,468.7,13.6,22.7,4.6,32355,7.7
2588714,SANFORD FOODS,Grocery Store,1.0,2024-01-29,1,['51'],austin,25,18.0,80.1,15.4,72.9,14.3,81.8,34.4,33.7,261.9,29.8,113.9,28.5,13.3,74.6,69.8,56.8,492.3,2.0,1741.1,1678.9,5.8,27.0,5.7,15920,21.0
2588972,DELL' ROOSTER,Restaurant,1.0,2024-02-01,1,[],west town,24,18.8,60.4,9.1,75.5,10.8,49.2,8.5,14.5,139.6,12.4,107.0,6.6,5.1,27.4,16.6,33.3,316.6,0.5,177.5,182.8,3.6,15.7,2.0,39596,6.0
2588924,NAGUARA AREPAS,Restaurant,1.0,2024-01-31,1,"['55', '55']",belmont cragin,19,20.0,88.6,6.9,74.1,7.6,68.2,7.0,14.4,152.6,17.7,58.6,5.5,5.6,37.8,27.3,38.2,421.5,0.8,95.9,140.9,9.4,18.6,10.0,15246,11.5
2590750,PANADERIA DULCE ILUSION,Bakery,2.0,2024-03-11,1,[],west pullman,53,15.3,71.2,14.9,71.3,14.4,67.8,43.9,20.3,263.6,32.6,83.4,46.5,11.9,78.6,62.9,63.9,397.2,1.1,1656.9,1673.4,9.2,24.3,3.3,16228,17.0
2591344,RAINBOW BEACH CARE CENTER,Long Term Care,1.0,2024-03-20,1,"['38', '51', '56']",south shore,43,15.7,67.9,13.8,71.9,13.4,65.9,33.4,32.4,246.0,25.1,95.4,30.0,11.4,70.0,54.8,53.2,470.3,1.1,1718.6,1357.1,11.7,31.5,2.9,18366,17.7
2591623,FIRE HOUSE GRILL,Restaurant,1.0,2024-03-26,1,"['38', '49', '51', '55']",austin,25,18.0,80.1,15.4,72.9,14.3,81.8,34.4,33.7,261.9,29.8,113.9,28.5,13.3,74.6,69.8,56.8,492.3,2.0,1741.1,1678.9,5.8,27.0,5.7,15920,21.0
2591428,TEMPESTA MARKET,Restaurant,1.0,2024-03-21,2,"['2', '37', '37', '40']",west town,24,18.8,60.4,9.1,75.5,10.8,49.2,8.5,14.5,139.6,12.4,107.0,6.6,5.1,27.4,16.6,33.3,316.6,0.5,177.5,182.8,3.6,15.7,2.0,39596,6.0
2591889,AFC Sushi @ Jewel Osco #3407,Grocery Store,1.0,2024-04-01,1,['36'],edgewater,77,12.1,48.1,7.5,76.1,7.4,15.1,5.8,18.5,162.0,16.2,48.8,3.9,6.9,40.1,23.7,31.5,308.6,0.9,120.1,427.5,10.5,16.6,3.9,33364,9.0
2594030,CHO SUN OK RESTAURANT,Restaurant,1.0,2024-05-06,1,"['45', '55']",north center,5,22.4,76.2,9.1,80.4,9.8,8.4,1.0,16.6,152.1,26.1,49.8,1.0,2.7,42.4,15.1,41.6,178.1,0.9,85.4,188.6,1.9,7.1,0.2,51615,4.5
2590125,EVELYN'S,Restaurant,3.0,2024-02-27,1,[],washington park,40,19.3,72.1,17.7,74.9,16.9,82.6,44.6,26.0,258.0,31.9,88.2,39.5,19.3,79.8,67.0,43.3,502.4,0.4,2145.8,2058,5.0,39.1,4.9,13087,23.2
2593151,LA CAFETERIA INC,Restaurant,1.0,2024-04-22,2,"['3', '5', '10', '28', '51', '55', '56', '56', '57', '58']",irving park,16,15.8,67.1,7.7,79.9,10.2,37.0,4.1,29.9,169.4,19.2,60.2,5.7,5.3,41.3,17.9,42.0,333.5,0.6,159.6,74.5,9.3,10.8,5.6,26713,10.3
2590222,FOOD TOWN,Grocery Store,2.0,2024-02-28,2,"['3', '5', '47', '53', '55', '57']",chatham,44,14.4,71.3,15.4,72.5,15.6,68.2,45.2,41.9,213.5,24.1,73.2,37.9,10.9,51.5,47.9,50.3,418.3,0.5,1896.3,1855.8,8.2,25.3,2.2,20320,19.0
2588692,HOMIE BOY INC.,Grocery Store,3.0,2024-01-26,1,"['36', '53', '54', '55']",west garfield park,26,20.1,88.4,17.0,71.4,17.5,114.9,40.0,54.7,291.5,31.4,118.2,36.0,19.0,65.3,75.0,77.0,516.1,1.4,3193.3,2336.7,6.5,40.3,8.9,10951,25.2
2591724,GIORDANO'S ON RUSH,Restaurant,1.0,2024-03-27,2,"['10', '40', '47', '47', '48', '49']",near north side,8,10.7,35.9,8.6,69.7,9.6,34.0,3.7,24.0,142.7,15.1,27.0,3.2,6.5,33.6,15.1,22.0,311.2,0.1,244.4,235.8,5.5,13.4,2.0,87163,5.2
2590323,ST VINCENT DE PAUL CENTER,Daycare,1.0,2024-03-01,1,"['41', '55']",lincoln park,7,13.2,38.7,6.6,75.7,7.8,2.1,0.7,23.7,152.9,16.7,50.1,2.3,2.4,40.0,27.3,35.3,173.3,0.6,50.3,93.1,1.2,11.8,0.6,71403,4.5
2592216,MOORE POPPIN LLC,Restaurant,2.0,2024-04-05,1,['49'],grand boulevard,38,14.3,58.2,12.7,74.2,13.7,54.8,32.1,22.6,218.3,27.7,82.6,25.8,12.1,63.8,39.0,46.7,590.4,1.0,1454.6,1680,13.2,28.3,2.7,22056,20.6
2589822,CAPITAL TACO,Restaurant,1.0,2024-02-21,2,"['3', '5', '36', '48', '55', '56']",belmont cragin,19,20.0,88.6,6.9,74.1,7.6,68.2,7.0,14.4,152.6,17.7,58.6,5.5,5.6,37.8,27.3,38.2,421.5,0.8,95.9,140.9,9.4,18.6,10.0,15246,11.5
2593167,ORSO'S RESTAURANT,Restaurant,1.0,2024-04-22,2,"['14', '15', '16', '25', '38', '47', '47', '51', '56']",near north side,8,10.7,35.9,8.6,69.7,9.6,34.0,3.7,24.0,142.7,15.1,27.0,3.2,6.5,33.6,15.1,22.0,311.2,0.1,244.4,235.8,5.5,13.4,2.0,87163,5.2
2591797,SEE THRU CHINESE KITCHEN #13,Restaurant,1.0,2024-03-28,1,"['47', '49', '55', '56', '57']",west englewood,67,20.3,93.3,16.1,63.6,13.8,116.9,47.2,39.2,247.6,24.4,88.2,39.3,13.3,66.3,75.0,64.6,450.6,2.6,2762.2,2545.7,10.9,32.3,6.9,10559,34.7
2588673,TACO PALATE,Restaurant,1.0,2024-01-26,2,"['2', '8', '9', '58']",west town,24,18.8,60.4,9.1,75.5,10.8,49.2,8.5,14.5,139.6,12.4,107.0,6.6,5.1,27.4,16.6,33.3,316.6,0.5,177.5,182.8,3.6,15.7,2.0,39596,6.0
2591376,SOUTHWOOD INTERVENTIONS,Restaurant,1.0,2024-03-20,1,"['10', '10', '36', '37', '47', '47', '49', '51', '55', '55', '55', '55', '56', '58']",west englewood,67,20.3,93.3,16.1,63.6,13.8,116.9,47.2,39.2,247.6,24.4,88.2,39.3,13.3,66.3,75.0,64.6,450.6,2.6,2762.2,2545.7,10.9,32.3,6.9,10559,34.7
2588938,Nixon,School,1.0,2024-02-01,1,[],hermosa,20,20.3,86.7,6.7,77.5,8.8,69.7,12.7,18.4,135.2,15.6,63.6,11.8,9.3,27.7,25.6,27.6,394.7,0.7,154.5,114.3,15.8,19.1,8.4,15411,12.9
2590926,"HALSTED STREET DELI HOLDINGS, LLC - 222 N. LASALLE",Restaurant,1.0,2024-03-13,1,"['16', '33', '38', '55']",loop,32,9.4,27.7,5.3,78.2,6.9,1.3,0.7,20.2,120.1,10.8,26.8,4.0,5.7,29.2,17.2,39.0,297.3,0.3,129.9,200.5,6.5,11.1,2.0,67699,4.2
2590269,MELI CAFE ON GRAND,Restaurant,1.0,2024-02-28,1,"['47', '51']",near north side,8,10.7,35.9,8.6,69.7,9.6,34.0,3.7,24.0,142.7,15.1,27.0,3.2,6.5,33.6,15.1,22.0,311.2,0.1,244.4,235.8,5.5,13.4,2.0,87163,5.2
2592853,"24/7 EXPRESS MART, INC.",Grocery Store,3.0,2024-04-16,1,[],new city,61,21.4,93.4,11.8,75.9,12.2,94.3,26.6,23.6,235.2,29.2,83.7,24.6,7.9,69.4,40.7,50.2,555.0,0.8,1052.6,579.7,9.3,30.6,12.2,12524,17.4
2589188,AL SAFA,Restaurant,1.0,2024-02-06,2,"['3', '10', '36', '47', '47', '48', '49', '53', '53', '55', '55', '56', '58']",west ridge,2,17.3,83.3,8.1,71.1,8.3,29.9,5.8,20.2,155.9,17.3,60.5,3.7,5.1,36.0,14.2,34.7,331.4,1.0,141.0,205.7,8.9,15.1,7.0,21375,7.9
2594321,LA BRUQUENA RESTAURANT & LOUNGE,Restaurant,1.0,2024-05-09,0,"['22', '33', '51', '60']",west town,24,18.8,60.4,9.1,75.5,10.8,49.2,8.5,14.5,139.6,12.4,107.0,6.6,5.1,27.4,16.6,33.3,316.6,0.5,177.5,182.8,3.6,15.7,2.0,39596,6.0
2593950,CHENGDU BISTRO,Restaurant,1.0,2024-05-03,1,"['51', '55']",west town,24,18.8,60.4,9.1,75.5,10.8,49.2,8.5,14.5,139.6,12.4,107.0,6.6,5.1,27.4,16.6,33.3,316.6,0.5,177.5,182.8,3.6,15.7,2.0,39596,6.0
2589969,SUN REY CAFE,Restaurant,1.0,2024-02-23,2,"['47', '48', '49', '58']",west town,24,18.8,60.4,9.1,75.5,10.8,49.2,8.5,14.5,139.6,12.4,107.0,6.6,5.1,27.4,16.6,33.3,316.6,0.5,177.5,182.8,3.6,15.7,2.0,39596,6.0
2590307,Las Maria's Breakfast Club,Restaurant,1.0,2024-03-01,1,"['39', '47', '51']",lincoln square,4,17.1,61.0,8.1,80.5,9.7,38.4,5.0,21.7,153.2,8.6,55.4,6.1,3.8,43.1,27.6,36.9,273.3,0.4,98.8,195.5,8.5,9.5,3.1,35503,6.8
2591732,PANDA EXPRESS RESTAURANT #2693,Restaurant,1.0,2024-03-27,2,"['2', '55']",south lawndale,30,19.5,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65.0,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,106.8,7.9,28.1,17.6,10697,11.5
